ssbid_5000m,pop_tot,pop_mal,pop_fem,pop_ave2,geom_wkt
22600007070000,22,11,11,31.3,"MULTIPOLYGON(((10.145854625472351 63.6757254466587,10.138176624688718 63.720436209701134,10.239039924853437 63.72381093641645,10.246560119377035 63.67909357758411,10.145854625472351 63.6757254466587)))"
22650007070000,103,61,42,44.6,"MULTIPOLYGON(((10.246560119377035 63.67909357758411,10.239039924853437 63.72381093641645,10.339929914195947 63.727115162517705,10.347292167664687 63.682391344165175,10.246560119377035 63.67909357758411)))"
22700007070000,9,5,4,52.8,"MULTIPOLYGON(((10.347292167664687 63.682391344165175,10.339929914195947 63.727115162517705,10.440846038953756 63.730348853341184,10.44805021932178 63.68561871190178,10.347292167664687 63.682391344165175)))"
22750007070000,5,4,1,22.6,"MULTIPOLYGON(((10.44805021932178 63.68561871190178,10.440846038953756 63.730348853341184,10.541787744465996 63.73351197494679,10.548833722443987 63.68877564701407,10.44805021932178 63.68561871190178)))"
22800007070000,196,106,90,43.7,"MULTIPOLYGON(((10.548833722443987 63.68877564701407,10.541787744465996 63.73351197494679,10.642754475191824 63.73660449411943,10.64964212425438 63.69186211644382,10.548833722443987 63.68877564701407)))"
22850007070000,140,72,68,36.8,"MULTIPOLYGON(((10.64964212425438 63.69186211644382,10.642754475191824 63.73660449411943,10.743745674728844 63.7396263783704,10.750474871121737 63.694878087855926,10.64964212425438 63.69186211644382)))"
22900007070000,37,17,20,43.8,"MULTIPOLYGON(((10.750474871121737 63.694878087855926,10.743745674728844 63.7396263783704,10.844760785831609 63.74257759593882,10.851331408578885 63.697823529639614,10.750474871121737 63.694878087855926)))"
22950007070000,9,6,3,42.9,"MULTIPOLYGON(((10.851331408578885 63.697823529639614,10.844760785831609 63.74257759593882,10.945799250430229 63.74545811579282,10.952211181341136 63.70069841090982,10.851331408578885 63.697823529639614)))"
23000007070000,181,101,80,44,"MULTIPOLYGON(((10.952211181341136 63.70069841090982,10.945799250430229 63.74545811579282,11.046860509649008 63.748267907630904,11.053113633324806 63.70350270150845,10.952211181341136 63.70069841090982)))"
23050007070000,23,12,11,55.7,"MULTIPOLYGON(((11.053113633324806 63.70350270150845,11.046860509649008 63.748267907630904,11.147944003825174 63.751006941883226,11.154038207665746 63.706236372005556,11.053113633324806 63.70350270150845)))"
23100007070000,1303,643,660,38.9,"MULTIPOLYGON(((11.154038207665746 63.706236372005556,11.147944003825174 63.751006941883226,11.249049172527664 63.753675189712766,11.254984346738018 63.70889939370077,11.154038207665746 63.706236372005556)))"
23150007070000,9690,4764,4926,41.8,"MULTIPOLYGON(((11.254984346738018 63.70889939370077,11.249049172527664 63.753675189712766,11.350175454576007 63.75627262301655,11.355951492172576 63.7114917386242,11.254984346738018 63.70889939370077)))"
23200007070000,917,478,439,39.6,"MULTIPOLYGON(((11.355951492172576 63.7114917386242,11.350175454576007 63.75627262301655,11.451322288059208 63.75879921442683,11.45693908487603 63.714013379537825,11.355951492172576 63.7114917386242)))"
23250007070000,319,160,159,42.4,"MULTIPOLYGON(((11.45693908487603 63.714013379537825,11.451322288059208 63.75879921442683,11.552489110354763 63.76125493731221,11.55794656504949 63.716464289936496,11.45693908487603 63.714013379537825)))"
23300007070000,331,178,153,39.4,"MULTIPOLYGON(((11.55794656504949 63.716464289936496,11.552489110354763 63.76125493731221,11.653675358147696 63.763639765778805,11.658973372207436 63.718844444049175,11.55794656504949 63.716464289936496)))"
23350007070000,215,111,104,40.8,"MULTIPOLYGON(((11.658973372207436 63.718844444049175,11.653675358147696 63.763639765778805,11.754880467449672 63.76595367467126,11.76001894519668 63.721153816839774,11.658973372207436 63.718844444049175)))"
23400007070000,222,117,105,39.4,"MULTIPOLYGON(((11.76001894519668 63.721153816839774,11.754880467449672 63.76595367467126,11.85610387361815 63.76819663957383,11.861082722215366 63.72339238400846,11.76001894519668 63.721153816839774)))"
21650007075000,100,58,42,48,"MULTIPOLYGON(((8.227574190953424 63.64297263047711,8.21688952979461 63.68753116070637,8.317297113144265 63.69224703979141,8.327826508270883 63.64767933154942,8.227574190953424 63.64297263047711)))"
21700007075000,68,43,25,42,"MULTIPOLYGON(((8.327826508270883 63.64767933154942,8.317297113144265 63.69224703979141,8.417741899294304 63.69689307934919,8.428115841743097 63.65231632603388,8.327826508270883 63.64767933154942)))"
21750007075000,98,56,42,40.7,"MULTIPOLYGON(((8.428115841743097 63.65231632603388,8.417741899294304 63.69689307934919,8.51822335233445 63.70146923104509,8.528441658054627 63.656883565821914,8.428115841743097 63.65231632603388)))"
21800007075000,190,112,78,40.6,"MULTIPOLYGON(((8.528441658054627 63.656883565821914,8.51822335233445 63.70146923104509,8.618740935113065 63.705975447239275,8.62880342265896 63.6613810034967,8.528441658054627 63.656883565821914)))"
21850007075000,29,16,13,43.1,"MULTIPOLYGON(((8.62880342265896 63.6613810034967,8.618740935113065 63.705975447239275,8.719294109253928 63.71041168098863,8.729200599795215 63.66580859233494,8.62880342265896 63.6613810034967)))"
21900007075000,903,467,436,36,"MULTIPOLYGON(((8.729200599795215 63.66580859233494,8.719294109253928 63.71041168098863,8.819882335173142 63.71477788604862,8.829632652504873 63.67016628630881,8.729200599795215 63.66580859233494)))"
21950007075000,256,137,119,36.7,"MULTIPOLYGON(((8.829632652504873 63.67016628630881,8.819882335173142 63.71477788604862,8.920505072096146 63.71907401687524,8.930099042648672 63.67445404008795,8.829632652504873 63.67016628630881)))"
22300007075000,504,250,254,44,"MULTIPOLYGON(((9.533588189350379 63.698709368493965,9.524935795642756 63.743376781196325,9.625784871503452 63.74718117638326,9.634279778037582 63.70250633061598,9.533588189350379 63.698709368493965)))"
22350007075000,1645,829,816,41,"MULTIPOLYGON(((9.634279778037582 63.70250633061598,9.625784871503452 63.74718117638326,9.72666409137961 63.75091515842046,9.735001358593724 63.7062330152203,9.634279778037582 63.70250633061598)))"
22400007075000,538,268,270,39.5,"MULTIPOLYGON(((9.735001358593724 63.7062330152203,9.72666409137961 63.75091515842046,9.827572904561691 63.75457868814893,9.835752383027637 63.70988938333255,9.735001358593724 63.7062330152203)))"
22450007075000,220,116,104,41.9,"MULTIPOLYGON(((9.835752383027637 63.70988938333255,9.827572904561691 63.75457868814893,9.928510759324778 63.75817172712753,9.93653230234129 63.71347539669289,9.835752383027637 63.70988938333255)))"
22500007075000,83,43,40,50.3,"MULTIPOLYGON(((9.93653230234129 63.71347539669289,9.928510759324778 63.75817172712753,10.029477102946597 63.76169423763468,10.037340566547666 63.71699101775773,9.93653230234129 63.71347539669289)))"
22550007075000,383,194,189,46.7,"MULTIPOLYGON(((10.037340566547666 63.71699101775773,10.029477102946597 63.76169423763468,10.13047138172562 63.76514618266976,10.138176624688718 63.720436209701134,10.037340566547666 63.71699101775773)))"
22600007075000,163,85,78,48.7,"MULTIPOLYGON(((10.138176624688718 63.720436209701134,10.13047138172562 63.76514618266976,10.231493040999268 63.76852752595473,10.239039924853437 63.72381093641645,10.138176624688718 63.720436209701134)))"
22650007075000,2,1,1,0,"MULTIPOLYGON(((10.239039924853437 63.72381093641645,10.231493040999268 63.76852752595473,10.332541525162194 63.77183823193566,10.339929914195947 63.727115162517705,10.239039924853437 63.72381093641645)))"
22700007075000,57,35,22,41.7,"MULTIPOLYGON(((10.339929914195947 63.727115162517705,10.332541525162194 63.77183823193566,10.433616277684628 63.775078265784124,10.440846038953756 63.730348853341184,10.339929914195947 63.727115162517705)))"
22750007075000,28,12,16,42.4,"MULTIPOLYGON(((10.440846038953756 63.730348853341184,10.433616277684628 63.775078265784124,10.534716741130826 63.77824759339869,10.541787744465996 63.73351197494679,10.440846038953756 63.730348853341184)))"
22800007075000,34,19,15,40.5,"MULTIPOLYGON(((10.541787744465996 63.73351197494679,10.534716741130826 63.77824759339869,10.635842357177575 63.78134618140638,10.642754475191824 63.73660449411943,10.541787744465996 63.73351197494679)))"
22850007075000,9,4,5,55.9,"MULTIPOLYGON(((10.642754475191824 63.73660449411943,10.635842357177575 63.78134618140638,10.73699256663279 63.78437399716392,10.743745674728844 63.7396263783704,10.642754475191824 63.73660449411943)))"
22950007075000,1,1,0,0,"MULTIPOLYGON(((10.844760785831609 63.74257759593882,10.83816680945418 63.78733100875927,10.939364524767981 63.79021718501282,10.945799250430229 63.74545811579282,10.844760785831609 63.74257759593882)))"
23000007075000,95,52,43,44.2,"MULTIPOLYGON(((10.945799250430229 63.74545811579282,10.939364524767981 63.79021718501282,11.040585150887777 63.793032495478734,11.046860509649008 63.748267907630904,10.945799250430229 63.74545811579282)))"
23050007075000,279,136,143,44.8,"MULTIPOLYGON(((11.046860509649008 63.748267907630904,11.040585150887777 63.793032495478734,11.141828125333364 63.795776910446286,11.147944003825174 63.751006941883226,11.046860509649008 63.748267907630904)))"
23100007075000,55,23,32,39.6,"MULTIPOLYGON(((11.147944003825174 63.751006941883226,11.141828125333364 63.795776910446286,11.243092884849718 63.79845040094094,11.249049172527664 63.753675189712766,11.147944003825174 63.751006941883226)))"
23150007075000,1400,657,743,38.1,"MULTIPOLYGON(((11.249049172527664 63.753675189712766,11.243092884849718 63.79845040094094,11.344378865425993 63.80105293872574,11.350175454576007 63.75627262301655,11.249049172527664 63.753675189712766)))"
23200007075000,440,232,208,41,"MULTIPOLYGON(((11.350175454576007 63.75627262301655,11.344378865425993 63.80105293872574,11.445685502314618 63.80358449630238,11.451322288059208 63.75879921442683,11.350175454576007 63.75627262301655)))"
23250007075000,8579,4243,4336,44.4,"MULTIPOLYGON(((11.451322288059208 63.75879921442683,11.445685502314618 63.80358449630238,11.547012230050429 63.80604504691237,11.552489110354763 63.76125493731221,11.451322288059208 63.75879921442683)))"
23300007075000,818,444,374,40,"MULTIPOLYGON(((11.552489110354763 63.76125493731221,11.547012230050429 63.80604504691237,11.648358482469886 63.80843456453817,11.653675358147696 63.763639765778805,11.552489110354763 63.76125493731221)))"
23350007075000,585,307,278,40.9,"MULTIPOLYGON(((11.653675358147696 63.763639765778805,11.648358482469886 63.80843456453817,11.749723692730333 63.81075302390431,11.754880467449672 63.76595367467126,11.653675358147696 63.763639765778805)))"
23400007075000,326,165,161,39,"MULTIPOLYGON(((11.754880467449672 63.76595367467126,11.749723692730333 63.81075302390431,11.85110729332933 63.81300040047838,11.85610387361815 63.76819663957383,11.754880467449672 63.76595367467126)))"
23450007075000,51,31,20,42.4,"MULTIPOLYGON(((11.85610387361815 63.76819663957383,11.85110729332933 63.81300040047838,11.95250871612403 63.81517667047212,11.957345011375612 63.77036863681133,11.85610387361815 63.76819663957383)))"
23500007075000,10,5,5,49.4,"MULTIPOLYGON(((11.957345011375612 63.77036863681133,11.95250871612403 63.81517667047212,12.053927392350632 63.81728181084239,12.058603314828845 63.772469643450314,11.957345011375612 63.77036863681133)))"
23550007075000,9,6,3,64.2,"MULTIPOLYGON(((12.058603314828845 63.772469643450314,12.053927392350632 63.81728181084239,12.155362752643859 63.819315799292106,12.159878217488265 63.77449963729982,12.058603314828845 63.772469643450314)))"
23600007075000,5,2,3,38.8,"MULTIPOLYGON(((12.159878217488265 63.77449963729982,12.155362752643859 63.819315799292106,12.25681422705651 63.82127861427128,12.261169152287295 63.77645859691242,12.159878217488265 63.77449963729982)))"
23650007075000,2,2,0,0,"MULTIPOLYGON(((12.261169152287295 63.77645859691242,12.25681422705651 63.82127861427128,12.358281245079068 63.823170234977795,12.362475551601811 63.77834650158506,12.261169152287295 63.77645859691242)))"
23700007075000,14,6,8,52.1,"MULTIPOLYGON(((12.362475551601811 63.77834650158506,12.358281245079068 63.823170234977795,12.45976323565932 63.824990641358404,12.463796847269604 63.78016333136002,12.362475551601811 63.77834650158506)))"
21750007080000,45,26,19,40.2,"MULTIPOLYGON(((8.417741899294304 63.69689307934919,8.407331289748495 63.741468621783184,8.507968916671702 63.746053713266775,8.51822335233445 63.70146923104509,8.417741899294304 63.69689307934919)))"
21800007080000,341,192,149,38.6,"MULTIPOLYGON(((8.51822335233445 63.70146923104509,8.507968916671702 63.746053713266775,8.608642856003632 63.75056873545949,8.618740935113065 63.705975447239275,8.51822335233445 63.70146923104509)))"
21850007080000,306,163,143,36.1,"MULTIPOLYGON(((8.618740935113065 63.705975447239275,8.608642856003632 63.75056873545949,8.709352566735836 63.755013641196925,8.719294109253928 63.71041168098863,8.618740935113065 63.705975447239275)))"
21950007080000,1448,721,727,40.2,"MULTIPOLYGON(((8.819882335173142 63.71477788604862,8.810097506642029 63.75938838401643,8.910877132295239 63.76369291815901,8.920505072096146 63.71907401687524,8.819882335173142 63.71477788604862)))"
22300007080000,152,80,72,41,"MULTIPOLYGON(((9.524935795642756 63.743376781196325,9.516252708068262 63.78804326742595,9.617259820781634 63.79185511907411,9.625784871503452 63.74718117638326,9.524935795642756 63.743376781196325)))"
22350007080000,253,121,132,37.3,"MULTIPOLYGON(((9.625784871503452 63.74718117638326,9.617259820781634 63.79185511907411,9.71829723069033 63.79559642152503,9.72666409137961 63.75091515842046,9.625784871503452 63.74718117638326)))"
22400007080000,1927,946,981,43,"MULTIPOLYGON(((9.72666409137961 63.75091515842046,9.71829723069033 63.79559642152503,9.819364384348505 63.79926713543395,9.827572904561691 63.75457868814893,9.72666409137961 63.75091515842046)))"
22450007080000,121,60,61,39.2,"MULTIPOLYGON(((9.827572904561691 63.75457868814893,9.819364384348505 63.79926713543395,9.920460727286326 63.80286722217723,9.928510759324778 63.75817172712753,9.827572904561691 63.75457868814893)))"
22500007080000,62,30,32,40.2,"MULTIPOLYGON(((9.928510759324778 63.75817172712753,9.920460727286326 63.80286722217723,10.021585704028142 63.80639664385407,10.029477102946597 63.76169423763468,9.928510759324778 63.75817172712753)))"
22550007080000,127,62,65,52.7,"MULTIPOLYGON(((10.029477102946597 63.76169423763468,10.021585704028142 63.80639664385407,10.122738758110755 63.80985536328807,10.13047138172562 63.76514618266976,10.029477102946597 63.76169423763468)))"
22600007080000,18,10,8,41.1,"MULTIPOLYGON(((10.13047138172562 63.76514618266976,10.122738758110755 63.80985536328807,10.223919332101747 63.81324334402869,10.231493040999268 63.76852752595473,10.13047138172562 63.76514618266976)))"
22650007080000,13,10,3,54.5,"MULTIPOLYGON(((10.231493040999268 63.76852752595473,10.223919332101747 63.81324334402869,10.325126867617925 63.81656055035285,10.332541525162194 63.77183823193566,10.231493040999268 63.76852752595473)))"
22750007080000,3,2,1,0,"MULTIPOLYGON(((10.433616277684628 63.775078265784124,10.426360805343823 63.81980694726638,10.527620585050286 63.82298250050549,10.534716741130826 63.77824759339869,10.433616277684628 63.775078265784124)))"
22800007080000,31,20,11,44.8,"MULTIPOLYGON(((10.534716741130826 63.77824759339869,10.527620585050286 63.82298250050549,10.628905645613152 63.826087176538174,10.635842357177575 63.78134618140638,10.534716741130826 63.77824759339869)))"
22850007080000,5,3,2,66.6,"MULTIPOLYGON(((10.635842357177575 63.78134618140638,10.628905645613152 63.826087176538174,10.730215425031979 63.829120942565645,10.73699256663279 63.78437399716392,10.635842357177575 63.78134618140638)))"
22900007080000,11,6,5,37,"MULTIPOLYGON(((10.73699256663279 63.78437399716392,10.730215425031979 63.829120942565645,10.831549360448891 63.832083766523645,10.83816680945418 63.78733100875927,10.73699256663279 63.78437399716392)))"
23000007080000,472,250,222,48.1,"MULTIPOLYGON(((10.939364524767981 63.79021718501282,10.932906888167443 63.83497561708387,11.034287443671609 63.837796463655216,11.040585150887777 63.793032495478734,10.939364524767981 63.79021718501282)))"
23050007080000,66,29,37,46.6,"MULTIPOLYGON(((11.040585150887777 63.793032495478734,11.034287443671609 63.837796463655216,11.135690461644815 63.84054627638507,11.141828125333364 63.795776910446286,11.040585150887777 63.793032495478734)))"
23100007080000,119,62,57,42.9,"MULTIPOLYGON(((11.141828125333364 63.795776910446286,11.135690461644815 63.84054627638507,11.23711537598905 63.843225026160546,11.243092884849718 63.79845040094094,11.141828125333364 63.795776910446286)))"
